id,a1,a2,label,topic,new_topic_id
799_760,we should ban the sale of violent video games to minors because it would discourage the development of excessively violent games.,"violent video games often trigger a psychological response in players, especially those of young age, that is very mentally damaging. players are often haunted by nightmares etc.",a2,We should ban the sale of violent video games to minors,6
746_750,children have a harder time coping with violence and violent videos have the potential to traumatize them.,"even if video games alone don't cause violence, the gaming culture associated with them encourages bullying and aggression in children.",a2,We should ban the sale of violent video games to minors,6
758_754,"violente video games are extremely inapropriate for young minds, they should play bloody games and such cause it can scar them for life",minors are not always able to differentiate between what is reality or fantasy and therefore violent video games may distort the way they see the world such as glorifying violence.,a2,We should ban the sale of violent video games to minors,6
817_778,those games where proven to harm youngs minds - it has been in several occasions that youngs who played gta started disrespecting officers and acting violenty,violent video games make you dehumanize your enemies therefore making you less hesitant to harm opponents in real life,a2,We should ban the sale of violent video games to minors,6
740_728,violent video games are inappropriate for minors to engage with. age restrictions will prevent these sorts of engagements with crass and inappropriate behavior.,children emulate the media they consume and so will be more violent if you don't ban them from violent video games.,a2,We should ban the sale of violent video games to minors,6
756_742,"video games generally require children to repeat the act of violence over and over to advance through the game, making violent actions automatic responses.","many parents do not want their children to be exposed to violent games, but today children can buy games without the parent's permission or knowledge.",a1,We should ban the sale of violent video games to minors,6
728_815,children emulate the media they consume and so will be more violent if you don't ban them from violent video games.,what they see their games the don’t know how to tell what is real life what in the game,a1,We should ban the sale of violent video games to minors,6
797_729,banning violent video games sets a precedent for the state to take active steps toward protecting children .,these are less fun and more harmful games but specifically violent games are played in groups and exclude softer souls,a1,We should ban the sale of violent video games to minors,6
762_801,"minors rely strongly on strict boundaries. once they can act in a violent way and get away with it, even if it's in a game, it will lead to more violent behaviors overall.","video game creators would not want to give up on the minor audience, so once violence is banned, they will be forced to develop more educational and story driven games",a1,We should ban the sale of violent video games to minors,6
732_818,we should ban the sale of violent video games to minors because kids need time to be kids with exposure to terrible things.,violent video games increase violent tendencies among kids and teens. they do so through making kids used to committing violent actions and rewarding them for it.,a2,We should ban the sale of violent video games to minors,6
790_819,"children are still developing their moral compass, therefore they are more susceptible to this games influence","violence within the games translates into violence among gamers, especially if they are minors (who still push boundaries and develop their morals)",a2,We should ban the sale of violent video games to minors,6
737_765,violent video games may cause minors to view violence as a trivial matter and therefore distort their worldview and saturate their empathy towards real life tragedies.,"it is impossible for parents and adults in general to fully supervise the use of the games by the children. thus, they are likely to overuse the game to an unhealthy level.",a1,We should ban the sale of violent video games to minors,6
757_756,"violent video game educate our children to violence, so its educate our future population to bad way.","video games generally require children to repeat the act of violence over and over to advance through the game, making violent actions automatic responses.",a2,We should ban the sale of violent video games to minors,6
819_757,"violence within the games translates into violence among gamers, especially if they are minors (who still push boundaries and develop their morals)","violent video game educate our children to violence, so its educate our future population to bad way.",a1,We should ban the sale of violent video games to minors,6
733_758,"children can’t tell right from wrong. when violence is introduced to them as something fun and thrilling, they will think it’s ok, and act upon it.","violente video games are extremely inapropriate for young minds, they should play bloody games and such cause it can scar them for life",a1,We should ban the sale of violent video games to minors,6
775_759,we should ban the sale of violent video games to minors because they can warp children's idea of what is acceptable or normal.,"because video games are addictive, they are affecting grades and learning in a bad way - and that means they are affecting the future of the children",a1,We should ban the sale of violent video games to minors,6
758_766,"violente video games are extremely inapropriate for young minds, they should play bloody games and such cause it can scar them for life",violent video games desensitize minors to gross violence which makes them less able to appropriately interact with the everyday sorts of violence that they will engage with.,a2,We should ban the sale of violent video games to minors,6
820_770,violent video game send the massage that you can do harm and not face the consequences of your actions.,"it impair the connection between parents and their children, because the children spending their time playing computer games and not with their families",a1,We should ban the sale of violent video games to minors,6
774_820,we should ban the sale of violent video games to minors because they crowd out other more beneficial forms of media for young people.,violent video game send the massage that you can do harm and not face the consequences of your actions.,a2,We should ban the sale of violent video games to minors,6
752_794,we must ban it completely and not allow the sellers to decide since they want to sell products over caring for society.,all video games are bad because they waste the time of minors when they instead should be learning.,a2,We should ban the sale of violent video games to minors,6
805_744,"video games causes addiction for the game, and when you are addict for one thing its easier for you to develop addiction for other things like alcohol and drugs","these video game glorify violence and teach players that violence is an acceptable option for solving one's problems, and these are lessons that we should not be teaching to children",a2,We should ban the sale of violent video games to minors,6
730_764,violent video games tend to be extremly addictive so it is more likely that kids will get addicted to them. the addiction will efect their lives,banning violent video games for minors will incentives production of other types of games that are better for society.,a1,We should ban the sale of violent video games to minors,6
727_815,it reinforces the message that violence is wrong and isn't tolerated in our society,what they see their games the don’t know how to tell what is real life what in the game,a1,We should ban the sale of violent video games to minors,6
770_800,"it impair the connection between parents and their children, because the children spending their time playing computer games and not with their families",violent video games reinforce violence as a way of moving up in the world by rewarding it with level ups and new goodies.,a2,We should ban the sale of violent video games to minors,6
800_771,violent video games reinforce violence as a way of moving up in the world by rewarding it with level ups and new goodies.,we should ban the sale of violent video games to minors because children are more easily disturbed by graphic violence than adults.,a1,We should ban the sale of violent video games to minors,6
805_782,"video games causes addiction for the game, and when you are addict for one thing its easier for you to develop addiction for other things like alcohol and drugs",the games tend to disregard war conventions and causes the youth to believe in a world where wars are likely and have different rules than in reality.,a1,We should ban the sale of violent video games to minors,6
740_802,violent video games are inappropriate for minors to engage with. age restrictions will prevent these sorts of engagements with crass and inappropriate behavior.,we should ban the sale of violent video games to minors because graphic violence conditions children to be callous towards violence in the real world.,a2,We should ban the sale of violent video games to minors,6
804_745,"being exposed to violence constantly, with positive reinforcements and enjoyment, can characterize violence as not “that bad”. minors will be more oblivious to violence in real life and will ignore it when they encounter it.",most parents don't want their kids to play these games but can't control it. it takes state intervention to protect the actual educational wishes of parents from external bad influence.,a1,We should ban the sale of violent video games to minors,6
780_776,"children that see a lot of bad behaviour without consequences will be less inclined to try and stop it if they see it in real life (eg. kids hitting their classmate, cursing, etc.)",long exposure to violence will make the minors less shocked when seeing violent acts in real life and therefore will be less willing to prevent violent acts,a2,We should ban the sale of violent video games to minors,6
816_784,"these games expose kids to violent methods they might copy. even if the kids won't be more often violent, there's a big difference between attacking one's classmate with a fist or with a knife.","it's very hard for parents to track the purchases of their children (especially as they get older), so the government has to step in to make sure that kids aren't going against their parents.",a1,We should ban the sale of violent video games to minors,6
811_762,"violent video games are especially bad because they often simulate real life violent action with guns and knives, which desensitizes children to using these implements in the future.","minors rely strongly on strict boundaries. once they can act in a violent way and get away with it, even if it's in a game, it will lead to more violent behaviors overall.",a1,We should ban the sale of violent video games to minors,6
765_785,"it is impossible for parents and adults in general to fully supervise the use of the games by the children. thus, they are likely to overuse the game to an unhealthy level.","violent video games are built so that the violent behaviour will award the player. it gives a false way to learn about the consequences of actions, awarding bad behaviour rather than discouraging.",a2,We should ban the sale of violent video games to minors,6
765_780,"it is impossible for parents and adults in general to fully supervise the use of the games by the children. thus, they are likely to overuse the game to an unhealthy level.","children that see a lot of bad behaviour without consequences will be less inclined to try and stop it if they see it in real life (eg. kids hitting their classmate, cursing, etc.)",a2,We should ban the sale of violent video games to minors,6
758_751,"violente video games are extremely inapropriate for young minds, they should play bloody games and such cause it can scar them for life",violent video games affect the thoughts of children and these constant violent thoughts may lead to violent actions.,a2,We should ban the sale of violent video games to minors,6
788_813,minors had less time to build social morality and therefore cant tell good and bad and therfore might try raplicating things from the games,minors don't know when something hurts then psychologically and these games are harmful because of violent nightmares and general anxiety,a2,We should ban the sale of violent video games to minors,6
730_798,violent video games tend to be extremly addictive so it is more likely that kids will get addicted to them. the addiction will efect their lives,the government is obligated to reduce violence and make it safer for people to walk in the streets. violent video games are shown to contribute to the increase in violent incidents.,a2,We should ban the sale of violent video games to minors,6
799_751,we should ban the sale of violent video games to minors because it would discourage the development of excessively violent games.,violent video games affect the thoughts of children and these constant violent thoughts may lead to violent actions.,a2,We should ban the sale of violent video games to minors,6
781_735,"since friends often share games with each other, the only thing that would prevent children who shouldn't be exposed to them (because they or their parents don't want that) is a ban for all minors.","while children may not mimic the exact actions that they see in violent video games, these games do lead to minors being more aggressive in their daily lives.",a2,We should ban the sale of violent video games to minors,6
770_813,"it impair the connection between parents and their children, because the children spending their time playing computer games and not with their families",minors don't know when something hurts then psychologically and these games are harmful because of violent nightmares and general anxiety,a2,We should ban the sale of violent video games to minors,6
820_747,violent video game send the massage that you can do harm and not face the consequences of your actions.,"instead of playing those games the minors will now play other types of games, which are less violent.",a1,We should ban the sale of violent video games to minors,6
748_735,"parents can't make sure that their kids are not playing these games at other kid's houses, and this is the only way to enforce this rule","while children may not mimic the exact actions that they see in violent video games, these games do lead to minors being more aggressive in their daily lives.",a2,We should ban the sale of violent video games to minors,6
775_729,we should ban the sale of violent video games to minors because they can warp children's idea of what is acceptable or normal.,these are less fun and more harmful games but specifically violent games are played in groups and exclude softer souls,a1,We should ban the sale of violent video games to minors,6
772_731,"children want to straighten boundaries, they try to see the society will accept and what not. the games will give them idea that harms people","minors are more likely to be influenced by the games and use them as a learning tool for real life interactions. therefore, they will become more violent in real life.",a2,We should ban the sale of violent video games to minors,6
730_807,violent video games tend to be extremly addictive so it is more likely that kids will get addicted to them. the addiction will efect their lives,violent computer games can be banned effectively because most games require an online account and identification with the company's servers.,a1,We should ban the sale of violent video games to minors,6
754_783,minors are not always able to differentiate between what is reality or fantasy and therefore violent video games may distort the way they see the world such as glorifying violence.,these games break a social taboo and once one kids have them they all want them. this means an entire school becomes more violent and it is much more likely that fights will become violent.,a1,We should ban the sale of violent video games to minors,6
762_814,"minors rely strongly on strict boundaries. once they can act in a violent way and get away with it, even if it's in a game, it will lead to more violent behaviors overall.","in those games players are encouraged to run away from the cops or kill police officers and failing to do so will cause loss of points or money, this will cause hatred towards law enforcers",a1,We should ban the sale of violent video games to minors,6
804_739,"being exposed to violence constantly, with positive reinforcements and enjoyment, can characterize violence as not “that bad”. minors will be more oblivious to violence in real life and will ignore it when they encounter it.","violence in video games such as grand theft auto is often directed specifically towards women, perpetuating things like toxic masculinity and the disregard for female autonomy and value.",a1,We should ban the sale of violent video games to minors,6
793_808,"minors are influence more from violence video games, and than execute violent also in real life.",video games want more sells and therefore make violent acts in the game look cool and minors will see violent act as cool,a1,We should ban the sale of violent video games to minors,6
802_775,we should ban the sale of violent video games to minors because graphic violence conditions children to be callous towards violence in the real world.,we should ban the sale of violent video games to minors because they can warp children's idea of what is acceptable or normal.,a1,We should ban the sale of violent video games to minors,6
801_761,"video game creators would not want to give up on the minor audience, so once violence is banned, they will be forced to develop more educational and story driven games",minors usually lock up at video games characters become they are cool and seeing them use violence might make the kids more violent,a2,We should ban the sale of violent video games to minors,6
809_741,violent games can hurt the learning process of knowing the deference between bad and wrong while growing up during crutial stages of youth.,these games are inherently racist because of the need to split between two fighting groups. this teaches the children bad values,a1,We should ban the sale of violent video games to minors,6
812_767,"we should ban the sale of violent video games to minors because parents cannot always monitor what older children are purchasing, and they need help from the government.",exposure to violence normalize the acts and will cause more violent acts between minors. kids tend to replicate what they see and try it by themselfs,a2,We should ban the sale of violent video games to minors,6
741_740,these games are inherently racist because of the need to split between two fighting groups. this teaches the children bad values,violent video games are inappropriate for minors to engage with. age restrictions will prevent these sorts of engagements with crass and inappropriate behavior.,a2,We should ban the sale of violent video games to minors,6
809_757,violent games can hurt the learning process of knowing the deference between bad and wrong while growing up during crutial stages of youth.,"violent video game educate our children to violence, so its educate our future population to bad way.",a1,We should ban the sale of violent video games to minors,6
821_747,violent video games can contribute to violent behavior tendency in children.,"instead of playing those games the minors will now play other types of games, which are less violent.",a1,We should ban the sale of violent video games to minors,6
749_757,"minors' minds are fresh and they can absorb new ideas faster than adults. therefore, violent video have a greater harmful influence on minors.","violent video game educate our children to violence, so its educate our future population to bad way.",a1,We should ban the sale of violent video games to minors,6
811_787,"violent video games are especially bad because they often simulate real life violent action with guns and knives, which desensitizes children to using these implements in the future.","violent heroes in video game often serve as role models for minors, and overshadowing more positive role models in the real world",a1,We should ban the sale of violent video games to minors,6
768_787,"in early ages children have a hard time differentiating virtual games from the reality, and they can sometimes feel like the reality is some kind of a game","violent heroes in video game often serve as role models for minors, and overshadowing more positive role models in the real world",a1,We should ban the sale of violent video games to minors,6
800_810,violent video games reinforce violence as a way of moving up in the world by rewarding it with level ups and new goodies.,when children choose to play violent video games they are replacing more educational or wholesome games.,a1,We should ban the sale of violent video games to minors,6
732_796,we should ban the sale of violent video games to minors because kids need time to be kids with exposure to terrible things.,"young minors learn from this games how to act in the real world, they don’t know how to make a difference between fantasy world to reality",a2,We should ban the sale of violent video games to minors,6
749_744,"minors' minds are fresh and they can absorb new ideas faster than adults. therefore, violent video have a greater harmful influence on minors.","these video game glorify violence and teach players that violence is an acceptable option for solving one's problems, and these are lessons that we should not be teaching to children",a2,We should ban the sale of violent video games to minors,6
758_753,"violente video games are extremely inapropriate for young minds, they should play bloody games and such cause it can scar them for life","minors are easily influenced, plaing violent video games and associating it with fun may make them more voilent.",a2,We should ban the sale of violent video games to minors,6
742_801,"many parents do not want their children to be exposed to violent games, but today children can buy games without the parent's permission or knowledge.","video game creators would not want to give up on the minor audience, so once violence is banned, they will be forced to develop more educational and story driven games",a1,We should ban the sale of violent video games to minors,6
820_802,violent video game send the massage that you can do harm and not face the consequences of your actions.,we should ban the sale of violent video games to minors because graphic violence conditions children to be callous towards violence in the real world.,a2,We should ban the sale of violent video games to minors,6
733_770,"children can’t tell right from wrong. when violence is introduced to them as something fun and thrilling, they will think it’s ok, and act upon it.","it impair the connection between parents and their children, because the children spending their time playing computer games and not with their families",a1,We should ban the sale of violent video games to minors,6
758_792,"violente video games are extremely inapropriate for young minds, they should play bloody games and such cause it can scar them for life",violent video games blend the line between fantasy and reality such that children will have difficulty distinguishing between what is acceptable in reality vs. video games.,a2,We should ban the sale of violent video games to minors,6
805_816,"video games causes addiction for the game, and when you are addict for one thing its easier for you to develop addiction for other things like alcohol and drugs","these games expose kids to violent methods they might copy. even if the kids won't be more often violent, there's a big difference between attacking one's classmate with a fist or with a knife.",a2,We should ban the sale of violent video games to minors,6
791_742,violent video games are more likely to have other suggestive content that children shouldn't consume (like sexuality) because they have already been given a mature rating.,"many parents do not want their children to be exposed to violent games, but today children can buy games without the parent's permission or knowledge.",a1,We should ban the sale of violent video games to minors,6
818_737,violent video games increase violent tendencies among kids and teens. they do so through making kids used to committing violent actions and rewarding them for it.,violent video games may cause minors to view violence as a trivial matter and therefore distort their worldview and saturate their empathy towards real life tragedies.,a1,We should ban the sale of violent video games to minors,6
739_789,"violence in video games such as grand theft auto is often directed specifically towards women, perpetuating things like toxic masculinity and the disregard for female autonomy and value.",violent video games give you positive reinforcements for violent actions and thus teaching children to assoiciate positive feelings and feelings of accomplishment with violence.,a2,We should ban the sale of violent video games to minors,6
751_775,violent video games affect the thoughts of children and these constant violent thoughts may lead to violent actions.,we should ban the sale of violent video games to minors because they can warp children's idea of what is acceptable or normal.,a1,We should ban the sale of violent video games to minors,6
728_748,children emulate the media they consume and so will be more violent if you don't ban them from violent video games.,"parents can't make sure that their kids are not playing these games at other kid's houses, and this is the only way to enforce this rule",a1,We should ban the sale of violent video games to minors,6
815_778,what they see their games the don’t know how to tell what is real life what in the game,violent video games make you dehumanize your enemies therefore making you less hesitant to harm opponents in real life,a2,We should ban the sale of violent video games to minors,6
731_784,"minors are more likely to be influenced by the games and use them as a learning tool for real life interactions. therefore, they will become more violent in real life.","it's very hard for parents to track the purchases of their children (especially as they get older), so the government has to step in to make sure that kids aren't going against their parents.",a1,We should ban the sale of violent video games to minors,6
741_819,these games are inherently racist because of the need to split between two fighting groups. this teaches the children bad values,"violence within the games translates into violence among gamers, especially if they are minors (who still push boundaries and develop their morals)",a2,We should ban the sale of violent video games to minors,6
819_770,"violence within the games translates into violence among gamers, especially if they are minors (who still push boundaries and develop their morals)","it impair the connection between parents and their children, because the children spending their time playing computer games and not with their families",a1,We should ban the sale of violent video games to minors,6
779_808,"they normalize violence, causing minors to be more violent in person. therefore their ban would reduce violence in our society",video games want more sells and therefore make violent acts in the game look cool and minors will see violent act as cool,a1,We should ban the sale of violent video games to minors,6
742_760,"many parents do not want their children to be exposed to violent games, but today children can buy games without the parent's permission or knowledge.","violent video games often trigger a psychological response in players, especially those of young age, that is very mentally damaging. players are often haunted by nightmares etc.",a2,We should ban the sale of violent video games to minors,6
808_797,video games want more sells and therefore make violent acts in the game look cool and minors will see violent act as cool,banning violent video games sets a precedent for the state to take active steps toward protecting children .,a2,We should ban the sale of violent video games to minors,6
741_813,these games are inherently racist because of the need to split between two fighting groups. this teaches the children bad values,minors don't know when something hurts then psychologically and these games are harmful because of violent nightmares and general anxiety,a2,We should ban the sale of violent video games to minors,6
755_791,"we should ban the sale of violent video games to minors because most parents want this ban, and they are the people best positioned to make this decision.",violent video games are more likely to have other suggestive content that children shouldn't consume (like sexuality) because they have already been given a mature rating.,a2,We should ban the sale of violent video games to minors,6
769_811,"more access to video games in general (in particular highly addictive violent ones) results in more screen time, and therefore less outdoor physical recreation","violent video games are especially bad because they often simulate real life violent action with guns and knives, which desensitizes children to using these implements in the future.",a2,We should ban the sale of violent video games to minors,6
802_799,we should ban the sale of violent video games to minors because graphic violence conditions children to be callous towards violence in the real world.,we should ban the sale of violent video games to minors because it would discourage the development of excessively violent games.,a1,We should ban the sale of violent video games to minors,6
761_728,minors usually lock up at video games characters become they are cool and seeing them use violence might make the kids more violent,children emulate the media they consume and so will be more violent if you don't ban them from violent video games.,a2,We should ban the sale of violent video games to minors,6
789_782,violent video games give you positive reinforcements for violent actions and thus teaching children to assoiciate positive feelings and feelings of accomplishment with violence.,the games tend to disregard war conventions and causes the youth to believe in a world where wars are likely and have different rules than in reality.,a1,We should ban the sale of violent video games to minors,6
770_792,"it impair the connection between parents and their children, because the children spending their time playing computer games and not with their families",violent video games blend the line between fantasy and reality such that children will have difficulty distinguishing between what is acceptable in reality vs. video games.,a2,We should ban the sale of violent video games to minors,6
751_761,violent video games affect the thoughts of children and these constant violent thoughts may lead to violent actions.,minors usually lock up at video games characters become they are cool and seeing them use violence might make the kids more violent,a1,We should ban the sale of violent video games to minors,6
818_735,violent video games increase violent tendencies among kids and teens. they do so through making kids used to committing violent actions and rewarding them for it.,"while children may not mimic the exact actions that they see in violent video games, these games do lead to minors being more aggressive in their daily lives.",a1,We should ban the sale of violent video games to minors,6
806_733,we should ban the sale of violent video games to minors because it is principally consistent with how we treat film and television.,"children can’t tell right from wrong. when violence is introduced to them as something fun and thrilling, they will think it’s ok, and act upon it.",a2,We should ban the sale of violent video games to minors,6
728_797,children emulate the media they consume and so will be more violent if you don't ban them from violent video games.,banning violent video games sets a precedent for the state to take active steps toward protecting children .,a1,We should ban the sale of violent video games to minors,6
734_752,children can’t distinguish between reality and game and are more prone to be traumatized for the long term by what they see when they play.,we must ban it completely and not allow the sellers to decide since they want to sell products over caring for society.,a1,We should ban the sale of violent video games to minors,6
795_762,"because violent games have a large audience, the companies creating them have no incentive to offer age appropriate games for children. banning a large audience will incentivize them to promote less violent games instead.","minors rely strongly on strict boundaries. once they can act in a violent way and get away with it, even if it's in a game, it will lead to more violent behaviors overall.",a2,We should ban the sale of violent video games to minors,6
773_785,"violent video games show graphic and disturbing material that is not suitable for young people, and the government should take an interest in protecting against bad parenting by banning the sale of them to minors.","violent video games are built so that the violent behaviour will award the player. it gives a false way to learn about the consequences of actions, awarding bad behaviour rather than discouraging.",a2,We should ban the sale of violent video games to minors,6
747_822,"instead of playing those games the minors will now play other types of games, which are less violent.",psychological studies have confirmed decreased cognitive function in children exposed to violent media.,a2,We should ban the sale of violent video games to minors,6
776_742,long exposure to violence will make the minors less shocked when seeing violent acts in real life and therefore will be less willing to prevent violent acts,"many parents do not want their children to be exposed to violent games, but today children can buy games without the parent's permission or knowledge.",a1,We should ban the sale of violent video games to minors,6
736_804,the main feature that distinguishes games from other violent media is that gamers make decisions and are rewarded/punished accordingly. allowing minors to even consider extremely violent choices is wrong and should be banned.,"being exposed to violence constantly, with positive reinforcements and enjoyment, can characterize violence as not “that bad”. minors will be more oblivious to violence in real life and will ignore it when they encounter it.",a2,We should ban the sale of violent video games to minors,6
734_745,children can’t distinguish between reality and game and are more prone to be traumatized for the long term by what they see when they play.,most parents don't want their kids to play these games but can't control it. it takes state intervention to protect the actual educational wishes of parents from external bad influence.,a1,We should ban the sale of violent video games to minors,6
821_726,violent video games can contribute to violent behavior tendency in children.,violent games might give youth the idea of solving their problems by useing violents.,a1,We should ban the sale of violent video games to minors,6
736_801,the main feature that distinguishes games from other violent media is that gamers make decisions and are rewarded/punished accordingly. allowing minors to even consider extremely violent choices is wrong and should be banned.,"video game creators would not want to give up on the minor audience, so once violence is banned, they will be forced to develop more educational and story driven games",a1,We should ban the sale of violent video games to minors,6
816_783,"these games expose kids to violent methods they might copy. even if the kids won't be more often violent, there's a big difference between attacking one's classmate with a fist or with a knife.",these games break a social taboo and once one kids have them they all want them. this means an entire school becomes more violent and it is much more likely that fights will become violent.,a1,We should ban the sale of violent video games to minors,6
785_801,"violent video games are built so that the violent behaviour will award the player. it gives a false way to learn about the consequences of actions, awarding bad behaviour rather than discouraging.","video game creators would not want to give up on the minor audience, so once violence is banned, they will be forced to develop more educational and story driven games",a1,We should ban the sale of violent video games to minors,6
768_806,"in early ages children have a hard time differentiating virtual games from the reality, and they can sometimes feel like the reality is some kind of a game",we should ban the sale of violent video games to minors because it is principally consistent with how we treat film and television.,a1,We should ban the sale of violent video games to minors,6
770_818,"it impair the connection between parents and their children, because the children spending their time playing computer games and not with their families",violent video games increase violent tendencies among kids and teens. they do so through making kids used to committing violent actions and rewarding them for it.,a2,We should ban the sale of violent video games to minors,6
811_765,"violent video games are especially bad because they often simulate real life violent action with guns and knives, which desensitizes children to using these implements in the future.","it is impossible for parents and adults in general to fully supervise the use of the games by the children. thus, they are likely to overuse the game to an unhealthy level.",a1,We should ban the sale of violent video games to minors,6
822_793,psychological studies have confirmed decreased cognitive function in children exposed to violent media.,"minors are influence more from violence video games, and than execute violent also in real life.",a1,We should ban the sale of violent video games to minors,6
732_799,we should ban the sale of violent video games to minors because kids need time to be kids with exposure to terrible things.,we should ban the sale of violent video games to minors because it would discourage the development of excessively violent games.,a2,We should ban the sale of violent video games to minors,6
809_732,violent games can hurt the learning process of knowing the deference between bad and wrong while growing up during crutial stages of youth.,we should ban the sale of violent video games to minors because kids need time to be kids with exposure to terrible things.,a1,We should ban the sale of violent video games to minors,6
793_790,"minors are influence more from violence video games, and than execute violent also in real life.","children are still developing their moral compass, therefore they are more susceptible to this games influence",a2,We should ban the sale of violent video games to minors,6
734_744,children can’t distinguish between reality and game and are more prone to be traumatized for the long term by what they see when they play.,"these video game glorify violence and teach players that violence is an acceptable option for solving one's problems, and these are lessons that we should not be teaching to children",a2,We should ban the sale of violent video games to minors,6
730_760,violent video games tend to be extremly addictive so it is more likely that kids will get addicted to them. the addiction will efect their lives,"violent video games often trigger a psychological response in players, especially those of young age, that is very mentally damaging. players are often haunted by nightmares etc.",a2,We should ban the sale of violent video games to minors,6
765_731,"it is impossible for parents and adults in general to fully supervise the use of the games by the children. thus, they are likely to overuse the game to an unhealthy level.","minors are more likely to be influenced by the games and use them as a learning tool for real life interactions. therefore, they will become more violent in real life.",a2,We should ban the sale of violent video games to minors,6
751_806,violent video games affect the thoughts of children and these constant violent thoughts may lead to violent actions.,we should ban the sale of violent video games to minors because it is principally consistent with how we treat film and television.,a1,We should ban the sale of violent video games to minors,6
803_758,"banning violent video games will create a vacuum in the video games collection that can be filled with educational games, that are rare today.","violente video games are extremely inapropriate for young minds, they should play bloody games and such cause it can scar them for life",a2,We should ban the sale of violent video games to minors,6
729_809,these are less fun and more harmful games but specifically violent games are played in groups and exclude softer souls,violent games can hurt the learning process of knowing the deference between bad and wrong while growing up during crutial stages of youth.,a2,We should ban the sale of violent video games to minors,6
774_761,we should ban the sale of violent video games to minors because they crowd out other more beneficial forms of media for young people.,minors usually lock up at video games characters become they are cool and seeing them use violence might make the kids more violent,a2,We should ban the sale of violent video games to minors,6
799_790,we should ban the sale of violent video games to minors because it would discourage the development of excessively violent games.,"children are still developing their moral compass, therefore they are more susceptible to this games influence",a2,We should ban the sale of violent video games to minors,6
741_787,these games are inherently racist because of the need to split between two fighting groups. this teaches the children bad values,"violent heroes in video game often serve as role models for minors, and overshadowing more positive role models in the real world",a2,We should ban the sale of violent video games to minors,6
1630_1631,"if something went wrong, no one could stop it, because on one is in charge","by removing paper money, people will have a harder time understanding and visualizing the amount of money they are spending.",a2,We should abandon cryptocurrency,4
1632_1633,"cryptocurrency is incredibly unstable, so using it as the primary currency of a nation means massive inflation and deflation on a weekly or monthly basis","since not controll by any bank, when the value it has crashes there is no relayble way to increase it again.",a1,We should abandon cryptocurrency,4
1634_1635,people who try to hide money due to abusive situations will see all their stored money wiped out.,corporations can create coins with the purpose of scamming clients by effectively printing money once their coins gain mainstream acceptance.,a2,We should abandon cryptocurrency,4
1636_1637,the variable price means that investors can easily lose substantial portions of their income.,cryptocurrency is more susceptible to hacking and other online security threats in a way that physical currency isn't.,a2,We should abandon cryptocurrency,4
1638_1630,crypto is vulnerable to hacking as its existence is purely digital.,"if something went wrong, no one could stop it, because on one is in charge",a1,We should abandon cryptocurrency,4
1639_1640,"if we stop using cash, we become vulnerable to internet attack or crushes",this makes currency manipulation a much more serious threat to the global economy,a2,We should abandon cryptocurrency,4
1641_1642,cryptocurrency facilitates the existence of the dark web by providing an optimal currency type for its existence.,"crypto makes payments within criminal enterprises easier because it is untraceable, which makes them harder to stop.",a2,We should abandon cryptocurrency,4
1643_1637,the energy it takes to trace the blockchain increases the cost of every transaction.,cryptocurrency is more susceptible to hacking and other online security threats in a way that physical currency isn't.,a2,We should abandon cryptocurrency,4
1644_1645,"cryptocurrency is detached from physical world, making it hard for people to accept and possibly creating some sort of a backlash, especially in the initial phases of the adoption.","every coin is traced, and that's a huge breach of my privacy because all of my purchases history (or at least where i bought stuff from) is exposed",a1,We should abandon cryptocurrency,4
1646_1647,"verifying a coins legitimacy takes a very long time, which slows all economic transactions which include crypto.","without control over the currency, the government cannot meaningfully back up their treasury bonds making borrowing far more difficult.",a2,We should abandon cryptocurrency,4
